1,源 数据采集 分析 系统 设计 实现,本文 描述 建设 三层 IP 库 模型 满足 不同 关注度 IP 精确定位
0,XX 银行 财务 管理系统 设计 实现,能够 日常 项目 进行 全程 科学 控制 管理 达到 提升 项目 质量 项目管理 效率 目的 银行 相关 金融类 企业 必须 信息化 技术 应用 建设 财务管理 项目 工作 结合 项目 经验 提出 科学 项目管理 方法 理论
1,多用户 空间 数据查询 算法研究,本文 提出 一种 基于 动态规划 精确 查询 算法
0,XX 银行 财务 管理系统 设计 实现,先进 项目管理 方法 信息化 技术 银行 财务 管理系统 项目 成功实施 起到 不可 替代 作用
1,多用户 空间 数据查询 算法研究,精确 查询 算法 时间复杂度 高 用户 无法 接受 精确 查询 算法 较高 时间 消耗 本文 进一步 设计 两个 近似算法 MULK Appro1 算法 MULK Appro2 算法
0,XX 银行 财务 管理系统 设计 实现,信息化 技术 已然 成为 银行 提升 竞争力 必不可少 法宝
1,多用户 空间 数据查询 算法研究,（ 2 ） 针对 MULK 查询 用户 偏好 度量 问题 前期 用户 偏好 权重 矩阵 基础 上 本文 提出 一种 交互式 多用户 空间 关键词 查询 算法 这种 算法 能够 用户 进行 多轮 交互 度量 用户 偏好 信息
0,XX 银行 财务 管理系统 设计 实现,介绍 OracleERP 财务 管理系统 设计 项目评价 实施 阶段 详细 记录 财务 系统 生命周期 内 所有 数据
1,多用户 空间 数据查询 算法研究,（ 3 ） 针对 道路 网络 下 MULK 查询 索引 效率 问题 本文 提出 一种 层级 索引 结构 索引 道路 网络 据此 提出 层级 索引 结构 查询 算法
0,X 波段 群 延时 腔体 滤波器 仿真 设计 研制,本文 目的 研究 一种 利用 计算机软件 X 波段 范围 内 窄带 群 延时 滤波器 进行 仿真 设计 方法 计算机软件 仿真 设计 结构 研制 出 实际 样品 使 满足 滤波器 设计指标 实际 样品 结构 尺寸 计算机软件 仿真 设计 结构 尺寸 进行 比较 分析 后 得出结论
1,多用户 空间 数据查询 算法研究,本文 针对 道路 网络 更新 情况 设计 相应 层级 索引 结构 更新 算法
0,X 波段 群 延时 腔体 滤波器 仿真 设计 研制,工作 带宽 宽 带外 抑制 达 不到 要求 ； 通带 带宽 过窄 群 延迟 波动 不够 理想
1,多目标 粒子群 优化算法 应用研究,选择 几个 当前 流行 多目标 进化 算法 MOPSO vIGD 一系列 测试函数 上 进行 比较 证明 求解 多目标 问题 所得 解集 收敛性 多样性 具有 非常明显 优势
0,X 波段 群 延时 腔体 滤波器 仿真 设计 研制,一个 关键 技术难点 滤波器 低 温度漂移 问题 试验 可知 未 采用 温度补偿 措施 时 会 出现 高温 时 谐振频率 低 跑 低温 时 谐振频率 高 跑 现象
1,多目标 粒子群 优化算法 应用研究,本文 提出 一个 新 进化 状态 评估 机制 整个 进化 环境 区分 开发 开采 两个 状态 相对 应 提出 两类 领导者 收敛性 领导者 多样性 领导者
0,X 波段 群 延时 腔体 滤波器 仿真 设计 研制,现象 会 造成 滤波器 群 延时 波动 带外 抑制 超标 情况 采取 适当 温度补偿 措施 非常 必要
1,多目标 粒子群 优化算法 应用研究,提出 一个 改进 基于 参考点 外部 档案 集 维护 策略 有效 提升 所得 解集 多样性
0,X 波段 群 延时 腔体 滤波器 仿真 设计 研制,以上 工作 终 得到 一种 利用 计算机软件 X 波段 范围 内 窄带 群 延时 滤波器 进行 仿真 设计 方法 比较 后 发现 实际 样品 结构 尺寸 计算机软件 仿真 结构 尺寸 比较 吻合
1,多目标 粒子群 优化算法 应用研究,本文 地震应急 物资 调度问题 建立 带 约束 三 目标 优化 模型 利用 本文 提出 两个 多目标 粒子群 优化算法 求解 模型 Pareto 最优解 集
0,X 波段 群 延时 腔体 滤波器 仿真 设计 研制,反复试验 终 确定 合适 通带 带宽 两个 技术指标 都 达到 合同 指标 要求
1,示例 学习 计算机视觉 应用研究,本文 主要 内容 创新 点 如下 1 ） 基于 示例 选择 示例 学习 算法 聚类 策略 相结合 提出 一种 新 示例 学习 模型 （ Clustering based MIL CMIL ）
0,X 波段 群 延时 腔体 滤波器 仿真 设计 研制,分析 原因 后 采用 谐振 柱 上 加装 1 殷钢 材料 柱头 进行 温度补偿 办法 解决 使 滤波器 温度漂移 控制 在一个 较小 范围 内 滤波器 满足 温度 稳定性 要求
1,示例 学习 计算机视觉 应用研究,2 ） 提出 一种 引入 异常 学习 （ Anomaly introduced Learning AL ） 方法 检测 异常 事件
0,X 波段 群 延时 腔体 滤波器 仿真 设计 研制,X 波段 窄带 群 延时 滤波器 采用 多级 同轴 谐振腔 结构 基础 上 采用 低 幅度 纹波 低 群 延时 纹波 低温 漂和 抗 振动 冲击 结构设计 突破 低温 漂 低 幅度 纹波 低 群 延时 纹 波及 抗 振动 冲击 关键技术 研制 出 具有 以上 特点 腔体 滤波器
1,示例 学习 计算机视觉 应用研究,特别 引入 异常 视频 数据 训练 示例 学习 模型 分类器 改进 字典 学习 新 字典 学习方法 称为 锚点 字典 学习 （ Anchor Dictionary Learning ADL ） 稀疏 重建 成本 （ S pa rse Reconstruction Cost SRC ） 用来 评估 测试 示例 是否 异常 事件
0,ZPW 2000 A 调谐 区 SVA 阻抗 调谐 区 品质因数 影响 分析,ZPW 2000 A 无绝缘 轨道电路 调谐 区 1 型 调谐 单元 钢轨 空心线圈 2 型 调谐 单元 构成 本区 段 连接 调谐 单元 显 容性 钢轨 空心线圈 邻 区段 连接 调谐 单元 呈 感性 两 部分 形成 并联 谐振
1,多种 医疗 设备 通信 融合 方法 研究 设计,分析 当前 社会 环境 个人 健康 设备 通信 流程 大众 智能 居家 健康 监测 实际 需求 当前 已有 设备 系统 技术 重难点 研究 提出 一套 完整 个人 健康 设备 移动 管理系统 进行 通信 方法 方法 包含 通信 过程 包含 数据 流程 时序 几个 方面
0,C语言 教学系统 设计 实现,当前 国家 综合国力 竞争 主要 体系 人才资源 竞争 扩大 人才资源 提高 人才 素质 主要 依靠 教育
1,多租户 模式 下 云 数据管理 模式 研究 实现,基于 设计 多租户 灵活 扩展 表 本文 研究 一种 多租户 数据库访问 服务
0,C语言 教学系统 设计 实现,多年 发展 我国 已经 建立 比较完善 教育体制 技能 教育 终身教育 方面 仍然 有所 欠缺 特别 教育 需求 不断提高 优质 教育资源 集中 经济 发达 地区
1,多租户 模式 下 云 数据管理 模式 研究 实现,本文 研究 一种 基于 灵活 扩展 表 多租户 数据管理 服务
0,C语言 教学系统 设计 实现,信息技术 教育 技术 发展 提供 一个 机遇 建设 网络 教学系统 扩大 教育 规模 进行 技能 教育 优质 教育资源 开放 落后地区
1,多租户 模式 下 云 数据管理 模式 研究 实现,本文 设计 一种 软件应用 程序 关系 数据库管理系统 之间 建立 中间 数据库 层 体系结构 设计 用于 灵活 扩展 表 多租户 数据库 模式 存储 访问 多租户 数据
0,C语言 教学系统 设计 实现,论文 背景 需求 下 设计 开发
1,多站点 高效 导航 算法研究 实现,本文 TSP 算法 在线 电子地图 相结合 方式 实现 优化 路径 规划 路线 可视化
0,C语言 教学系统 设计 实现,C语言教学 系统 学生 提供 一个 完整 C语言 网络 学习 平台
1,多站点 高效 导航 算法研究 实现,解决 以上 存在 问题 本文 提出 多站点 高效 导航 算法 多站点 高效 导航系统
0,C语言 教学系统 设计 实现,论文 采用 MVC设计模式 包括 模型 视图 控制 三个 部分 用户界面 控制 逻辑和 数据操作 分离
1,多站点 高效 导航 算法研究 实现,算法 分为 规划 算法 导航 算法 两个 部分 规划 算法设计 本文 K OPT 算法 基础 综合 多种 初始 环路 构造方法 优缺点 适用范围 选择 适合 开发环境 初始 路径 构造算法
0,C语言 教学系统 设计 实现,系统 分为 四层 视图 层 负责 用户界面 控制 层 负责 请求转发 操作控制 模型 层 负责 业务逻辑 模型 层 二 负责 数据库操作
1,多站点 高效 导航 算法研究 实现,最后 本文 工程 环境 距离矩阵 生成方式 进行 改进 提出 距离矩阵 使用 两点 间 曼哈顿距离 矩阵 替代 两点 间 实际 距离 测试 证明 改进 接受 精度 范围 内 大大缩短 算法 运行时间
0,C语言 教学系统 设计 实现,系统 功能 主要包括 学生 学习 子系统 教师 教学 子系统 系统管理 模块
1,多站点 高效 导航 算法研究 实现,导航 算法设计 本文 提出 一个 考虑 实时 路况 A 算法 改进 估价 函数 使 算法 搜索 时 避开 拥堵 路段 多站点 高效 导航系统 两点 间 路径 导航 提供支持
0,C语言 教学系统 设计 实现,学生 学习 子系统 包括 课程 学习 课程 作业 课程 论坛 课程 考试 个人空间 模块 ； 教师 教学 子系统 包括 提问 管理 站 内 短信 批改作业 考试 管理 模块 ； 系统管理 模块 主要包括 文章 管理 公告 管理 学生 管理 教师 管理
1,多端 柔性 直流输电 系统 协调控制 方法 研究,结合 3 种 控制策略 优点 提出 一种 新型 直流电压 控制策略 直流电压 偏差 斜率 控制策略 控制策略 利用 直流电压 偏差控制 偏差 特性 直流电压 斜率 控制 斜率 特性 实现 换流站 直流 功率 跟踪 加快 动态 响应 能力
0,C语言 教学系统 设计 实现,论文 采用 B S 架构 使用 ASP VBScript 开发语言 采用 SQLServe r2 008 数据库管理系统 使用 VisualStudio2008 基础 开发平台
1,多端 柔性 直流输电 系统 协调控制 方法 研究,昀 后 利用 电磁 暂态 仿真 软件 PSCAD EMTDC 仿真 平台 搭建 五端 VSC HVDC 系统 针对 直流电压 偏差 斜率 控制策略 特性 进行 三种 运行状态 下 稳态 仿真分析 证明 柔性 多端 直流输电 系统 采用 控制策略 会 具有 较好 稳定性 供电 可靠性
0,东兴 证券 福清 营业部 资讯 终端 设计 实现,中国证券业协会 统计 截至 2011 年底 我国 共有 99 家 证券公司 5023 家 证券营业部
1,类型 无人机 实时 任务分配 技术研究,3 实时 任务分配 实时 环境 突发状况 预分配 方案 进行 动态 调整 本文 应用 基于 市场机制 合同网 协议 方法 模拟 市场 活动 招标 投标 中标 签约 过程 选择 合适 策略 招标 范围 投标 数目 招标者 职责 进行 完善 实现 突发状况 无人机 动态 调整 可能 引起 冲突 问题 进行 协调
0,东兴 证券 福清 营业部 资讯 终端 设计 实现,之前 证券公司 粗放经营 业务 品种 单一 服务 同质化 价格战 佣金 战 成 竞争 主要 手段
1,粒度 中文 情感分析 系统 研究 实现,本文 提出 一种 粒度 情感分析 方法 方法 能够 自动 适应 粒度 不同 获得 一致 情感分析 效果 方法 粒度 文本 很快 响应速度 处理
0,东兴 证券 福清 营业部 资讯 终端 设计 实现,最近 几年 证券 行业 竞争 日益 激烈 中国 股票市场 大幅下跌 绝大多数 证券公司 利润 逐年 下滑
1,网 平台 终端 监控系统 设计 实现,本文 浙江 汉信 科技 有限公司 研发 网 接入 硬件平台 为基础 采用 嵌入式处理器 ARM9 系统 核心 基于 Linux平台 全新 构架 终端 监控系统 整体 框架 充分利用 嵌入式操作系统 优点 提高 网 平台 终端 监控系统 性能 可靠性 响应 及时性 运行 稳定性 方面 问题
0,东兴 证券 福清 营业部 资讯 终端 设计 实现,伴随 互联网 技术 高速发展 证券 行业 资讯 信息 却 呈现 爆发性 增长
1,网 隔离 虚拟化 云平台 设计 实现,论文 采用 虚拟化 终端 技术 解决 传统 终端 管理 困境
0,东兴 证券 福清 营业部 资讯 终端 设计 实现,市场 低迷 资讯 增长 证券 投资者 操作 难度 越来越 高 进一步 影响 证券公司 利润
1,网 隔离 虚拟化 云平台 设计 实现,云平台 用于 企事业 单位 私有云 建设 满足 企事业 单位 信息安全 提高 系统 运行效率 降低成本 目的 极大 降低 系统 建设 和运 维 成本 使用方便 能够 从根本上 解决 企业 网络 系统 信息安全 高 需求
0,东兴 证券 福清 营业部 资讯 终端 设计 实现,近年来 证券市场 逐步 对外开放 证券 创新 大会 召开 提高 服务水平 提升 研发 技术 后台 支持 加强 客户 管理 谋求 市场 规模 扩大 盈利 水平 提高 成为 证券公司 当务之急
1,视点 视频编码 率 控 算法研究 应用,模糊控制理论 依据 视点 视频编码 结构 相结合 构造 适用于 视点 视频编码 码率控制 模糊 控制器 缓冲区 码率 输入输出 误差 编码 参数 之间 关系 建立 模糊控制 模型
0,东兴 证券 福清 营业部 资讯 终端 设计 实现,大 环境 之下 本人 设计 实现 东兴 证券 福清 营业部 资讯 终端 系统
1,视点 视频编码 率 控 算法研究 应用,提出 一种 基于 模糊逻辑 视点 视频编码 码率控制 算法 达到 好 控制精度 得到 一定 编码增益
0,东兴 证券 福清 营业部 资讯 终端 设计 实现,希望 以此 帮助 证券 投资者 过滤 资讯 信息 减少 操作 难度 最终 提高 证券公司 行业 竞争力
1,视点 视频编码 率 控 算法研究 应用,率失真理论 基础 上 时域 传播链 研究 提出 视点 视频编码 下 帧 间 时域 传播链 计算方法 采取 多个 视点 分别 建立 多条 帧 间 时域 传播链 方式 构建 时域 失真 传播 模型 拉格朗日乘子 用于 编码 控制
0,东兴 证券 福清 营业部 资讯 终端 设计 实现,项目 本人 主要 工作 资讯 终端 后台 系统 设计 实现
1,视点 视频编码 率 控 算法研究 应用,上诉 研究 基础 上 提出 一种 视点 时域 率 失真 优化算法
0,东兴 证券 福清 营业部 资讯 终端 设计 实现,资讯 终端 系统 进行 充分 需求分析 之后 本人 决定 采用 B S 架构 Delphi 软件体系结构 设计模式 SQLServer 后台 数据库开发 设计
1,视点 视频编码 率 控 算法研究 应用,解决 海量 监控 数据 编码 存储 问题 提出 一种 基于 可变 块 大小 背景建模 算法
0,东兴 证券 福清 营业部 资讯 终端 设计 实现,论文 前面 部分 章节 介绍 国内外 证券市场 资讯 终端 系统 发展 现状 资讯 终端 开发过程 使用 软件 资讯 终端 系统 进行 需求分析 使用 系统 流程图 用例图 功能模块 图 图标 详细 介绍 资讯 终端 系统 资讯 终端 数据库系统 部分 功能模块 进行 展示 最后 部分 章节 介绍 资讯 终端 测试环境 测试用例 测试 资讯 终端 系统 进行 总结
1,视点 视频编码 率 控 算法研究 应用,背景建模 算法 基础 上 还 提出 了能 使 性能 最大化 全 局长 参考 算法 自适应 训练 集 长度 算法
0,东洲 罗顿 公司项目 管理系统 设计 实现,互联网 高速发展 计算机应用 不断 普及 管理 信息化 数字化 网络化 成为 目前 企业 发展 重大 问题 成为 企业 发展 必然 要求
1,多路 图像 数据 集中处理 系统设计 开发,图形显示 方面 提出 文字 反 走样 阴影 技术 采用 双缓存 无闪烁 图像显示 多种 显示模式 适应 光学图像 来源 分辨率 不同 数据量 大 特点 统一 接口 处理 有效 解决 实验 图像 实时 接收 高质量 处理 显示 难题
0,东洲 罗顿 公司项目 管理系统 设计 实现,长期以来 项目管理 都 企业 发展 企业 利润 重要 部分 能够 项目管理 互联网 计算机 处理 相结合 利用 互联网 高速 通道 计算机 信息处理 能力 能够 大大提高 项目管理 效率 质量 能够 大大 降低 企业 项目管理 方面 成本
1,多路 图像 数据 集中处理 系统设计 开发,技术成果 推广应用 航天 实验 任务 任务 快速分析 评判 决策 提供 技术 先进 功能 比较完善 实时 图像 信息系统 具有 较高 实用价值
0,东洲 罗顿 公司项目 管理系统 设计 实现,以前 企业 项目管理 之中 流水账 项目 清单 常用 管理手段 这种 基于 大量 人力 项目 手段 花费 企业 非常多 人力资源 提高 企业 人力 成本 这种 管理模式 项目管理 出现 大量 错误 麻烦
1,大兴 化工 质量管理系统 设计 实现,文章 分析 质量 管理信息系统 关键技术 研究 开发模式 提出 符合实际 建设 独有 关键问题 开发方法 选择 原则 大兴 化工 情况 选择 实用 系统开发 方案
0,东洲 罗顿 公司项目 管理系统 设计 实现,解决目前 企业 项目管理 这种 状况 企业 项目管理 流程 标准化 信息化 数字化 网络化 全面提高 企业 项目管理 水平 升级 企业 项目管理 模式 才能 项目管理 能够 适应 企业 高速发展 全面提高 企业 核心 竞争力 提高 企业 办公自动化 水平
1,大兴 化工 质量管理系统 设计 实现,生产 制造 型 企业 更加深入 参与 国际化 竞争 研制 开发 出 一套 符合 大兴 化工 实际需要 质量管理系统 能够 有效 企业 规范 质量管理 活动 提高 企业 效率 从根本上 改善 产品 质量 提高 企业 市场 竞争力 对企业 生存 发展 具有 深远 意义
0,东洲 罗顿 公司项目 管理系统 设计 实现,CMM 软件 成熟度 框架 不断 应用 越来越 企业 软件 行业 标准 CMM 评估 软件 国际化 标准化 密切相关 本文 CMM 技术 核心 进行讨论 介绍 CMM 评估 本次 项目 管理系统 结合 本文 CMM 概念 进行 阐述 讨论 CMM 国内 软件 评估 实际 运用 情况 分析 CMM 评估 重要性 必要性
1,大功率 全 数控 提升机 控制系统 设计 实现,本文 针对 传统 提升机 存在 停车 精准度 差 调速 性能 不 佳 冲击力 大 故障 查询 困难 诸多 安全问题 不足 借鉴 国外 技术 提升机 控制系统 进行 大量 研究 升级 改造 取得 显著 成效
0,东营 丰泰 物流 公司 物流 运输系统 设计 实现,21 世纪 到来 现代 社会 发展 越来越 快速 特别 企业 发展 更是 人 不敢相信
1,大功率 全 数控 提升机 控制系统 设计 实现,本文 数字化 控制系统 矿用 提升机 研究 应用 显著 提高 提升机 可控性 安全性 控制能力 大大 提升 自动化 水平 达到 新 技术 要求
0,东营 丰泰 物流 公司 物流 运输系统 设计 实现,现代 企事业 单位 管理系统 物流 管理信息系统 正 发挥 越来越 重要 作用
1,大功率 全 数控 提升机 控制系统 设计 实现,兖矿 集团 兴隆 庄 煤矿 新 副井 提升机 数字化 控制系统 改造 设计 本文 利用 提升机 数控 化 自动化 控制 先进 理论 提升机 现有 接触式 继电器 逻辑 控制系统 进行 改造 ； 运用 可编程序逻辑控制器 主控 设备 提升机 系统 进行 远程 自动控制 ； 利用 WINCC 组态软件 编写 上位机 监控 软件 实现 远程监控
0,东营 丰泰 物流 公司 物流 运输系统 设计 实现,本文 主要 设计 物流 信息系统 开发工具 系统分析 过程 系统设计 过程 数据库设计 过程 系统 实现 过程 等作 介绍 选用 JAVA 系统 开发语言 采用 基于 J2EE 架构 采用 MYSQL 数据库 利用 hadoop 实现 云计算
1,大功率 全 数控 提升机 控制系统 设计 实现,上述 改造 保证 矿井提升机 准确 可靠 运行 使 矿井提升机 实现 全 数字化 控制
0,东营 丰泰 物流 公司 物流 运输系统 设计 实现,系统 实现 能够 物流企业 提供 订单 安排 物流 安排 信息 存取 服务 帮助 物流 单位 提高工作效率 实现 数据 信息化 管理 促进 信息 录入 项目 齐全 完整 系统
1,大学 宿舍 管理系统 开发 实现,毕业设计 任务 设计 一个 大学 宿舍 管理系统
0,东营 丰泰 物流 公司 物流 运输系统 设计 实现,当前 物流 存在 订单 大 使用 用户 存在 复杂 路线
1,大学生 信息管理 就业 预测 系统 设计 实现,利用 当前 最 成熟 Java语言 编写 学生 信息管理系统 MySQL 存储数据 Web应用 形式 进行 信息系统 管理 利用 机器学习 深度学习 在校生 进行 职业 推荐
0,东营 丰泰 物流 公司 物流 运输系统 设计 实现,导致 采用 传统 C S 模式 单台 服务器进行 计算 明显 存在 性能 问题 采用 云计算 一种 很好 解决方法
1,大学生 在校 行为 分析 毕业 去向 预测,本文 基于 学生 在校 时 一卡通 消费 图书 借阅 图书馆 门禁 课程 成绩 数据 分析 学生 在校 行为 运用 数据挖掘算法 建立 模型 用于 预测 学生 未来 毕业 去向 选择
0,东营 丰泰 物流 公司 物流 运输系统 设计 实现,本文 物流 管理系统 所需 相关 技术 做出 详细 介绍 ； 详细 介绍 物流 管理信息系统 需求分析 给出 相关 系统功能 ； 介绍 物流 管理信息系统 详细设计 包括 模块 类图 流程图 相关 数据库表 设计 ； 详细 介绍 系统 具体 实现 展示 系统 界面 相关 代码 ； 最后 给出 系统 测试 情况
1,大学生 在校 行为 分析 毕业 去向 预测,研究 结果表明 不同 类 毕业 去向 学生 群体 校内 行为 存在 较大 差异性 ； 学生 在校 时 行为 数据 较好 预测出 学生 未来 毕业 去向 ； 学生 在校 时间 累积 模型预测 精度 逐渐 提高 ； 学生 行为 规律性 学生 专业 能力 学生 个人兴趣 学生 家庭 经济 条件 四类 特征 因素 学生 专业 能力 学生 未来 毕业 去向 影响 最大
0,东营 丰泰 物流 公司 物流 运输系统 设计 实现,最终 系统开发 完毕 后 系统部署 相应 A pa che Tomcat服务器 上 浏览器 IE firefox chrome 输入 部署 ip地址 加 端口号 访问 系统 远程 实现 相应 工作
1,大学生 在校 行为 分析 毕业 去向 预测,最后 本文 理论 运用 实际 应用 构建 一个 大学生 毕业 去向 预测 系统
0,东营市 建筑市场 信用 管理系统 设计 实现,住 建部 加强 建筑 市场监管 信息管理系统 建设 多次 发文 做出 批示
1,大学生 职位 垂直 搜索引擎 设计 实现,系统 研究成果 以下 几个 方面 系统 周期性地 爬取 大 高校 招聘 信息 网站 增量更新 网页 库 索引 库 保证 招聘 信息 可靠性 实时性 ； 招聘 信息 网页 进行 结构化 信息 抽取 提取 职位 名称 工作 地点 专业 要求 结构化 信息 提供 全文检索 高级 检索 两种 检索 方式 ； 最后 优质 用户交互 体验 提供 职位 可视化 数据分析 功能 职位 自动 推送 功能
0,东营市 建筑市场 信用 管理系统 设计 实现,背景 下 山东省 加强 建设 系统 能够 信用 管理信息系统 建设 系统 目前 电子政务 工作 系统 平台 上 开发 建设 建筑市场 信用 管理信息系统 利用 现代 网络 信息化 提高 建筑企业 行业 监管 力度 效率
1,大学生 职位 垂直 搜索引擎 设计 实现,系统研究 意义 在于 大 高校 就业 信息 网站 招聘 信息 整合 提供 毕业生 一个 全面 招聘 信息 垂直 搜索引擎 系统 方便 用户管理 感兴趣 招聘 信息 快捷 查询 浏览 搭建 毕业生 企业 桥梁
0,东营市 建筑市场 信用 管理系统 设计 实现,系统 主要包括 数据采集 数据 审核 数据整理 统计 信用 网站 系统 系统维护 管理 五个 模块
1,大学 辅导员 工作 管理系统 设计 实现,论文 主要 阐述 系统开发 国内外 研究 现状 高校 辅导员 工作 需求调研 对系统 设计 实现 划分 成 几个 模块 包括 学生 信息 基本 管理 模块 团员 党员 管理 模块 奖助学金 管理 模块 几个 模块 详细 介绍 系统 模块 功能 实现原理
0,东营市 河口 社区 房产 信息管理系统 设计 实现,政府 机关 信息化建设 逐步 深入 利用 现有 计算机技术 建立 一套 高效 灵活 功能强大 管理系统 正 成为 政府机构 日益 关注 重要 问题
1,大学 辅导员 工作 管理系统 设计 实现,系统 特色 大学 辅导员 工作 管理系统 使用 数据挖掘技术 高校学生 心理 危机 行为 进行 干预
0,东营市 河口 社区 房产 信息管理系统 设计 实现,各个单位 情况 千差万别 针对 不同 单位 实际 业务需求 建立 一套 适用 软件平台 问题 关键 所在
1,大庆油田 七 厂油 水井 监控系统 设计 实现,本文 重点 研究 物联网技术 油 水井 监控系统 应用 设计 优质 合理 系统架构 利用 C#开发 安卓开发 技术 建立 一套 符合 大庆油田 第七 采油厂 生产管理 方式 油 水井 监控系统
0,东营市 河口 社区 房产 信息管理系统 设计 实现,本文 软件工程 基本原理 指导 采用 B S 开发模式 针对 房产 管理 特殊业务 需要 设计 开发 一套 专业 面向 业务需求 平台 软件
1,大庆油田 七 厂油 水井 监控系统 设计 实现,目前 系统 已经 投入到 大庆油田 第七 采油厂 油 水井 日常 生产 管理工作 系统 运行 稳定 应用 效果 良好
0,东营市 河口 社区 房产 信息管理系统 设计 实现,本文 阐述 管理信息系统 开发 基本 理论 包括 开发过程 介绍 系统平台 选择 UML 系统建模 数据库设计 方法
1,大庆油田 七 厂油 水井 监控系统 设计 实现,以往 油 水井 管理 方式 相比 系统 应用 极大 提高 工作效率 减轻 工作 强度 降低 管理成本 数字化 油田 建设 有益 尝试
0,东营市 河口 社区 房产 信息管理系统 设计 实现,针对 河口 社区 特殊 业务需求 给出 一个 完整 房产 管理系统 实现 方案 包括 系统 需求分析 系统 体系结构 设计 模块 功能设计 数据库设计 系统 集成 部署
1,大庆油田 井下 作业 施工设计 一体化 管理 平台 设计 实现,整个系统 实现 公司 设计文件 信息 收集整理 核实 校验 编写 设计 文档 逐级 审批 最终 分发 施工 全 流程 无纸化 网络 办公
0,东营市 河口 社区 房产 信息管理系统 设计 实现,系统管理 房产 管理 土地 管理 修缮 管理 综合查询 功能 进行 详细设计 描述
1,大庆油田 井下 作业 施工设计 一体化 管理 平台 设计 实现,节约 纸张 缩短 单个 文件 审批 等待时间 减少 施工单位 文件 取送 工作量 时间 提高工作效率
0,东营市 河口 社区 房产 信息管理系统 设计 实现,技术 实现 方面 系统 采用 VisualStudio2010 平台 SQLServe r2 005 数据库开发 部署 IIS6 .0 上
1,大庆油田 即时通 迅 系统 设计 实现,课题 创新 处 主要 系统 后台 设计 处理 采用 线程池 思想
0,东营市 河口 社区 房产 信息管理系统 设计 实现,系统 实现 过程 主要 研究 .NET开发 平台 关系型数据库 设计 面向对象 开发技术
1,大庆油田 即时通 迅 系统 设计 实现,系统 开发 实现 本文 总结 出 即时通信 系统 通信原理 设计 框架 工作流程
0,东营市 河口 社区 房产 信息管理系统 设计 实现,房产 管理系统 实现 河口 社区 房产 业务 日产 办公 业务 计算机管理 实现 业务 数据 输入 查询 统计 修改 报表 输出 打印 功能 网络传输 上报 数据 领导 查询 数据
1,大庆油田 热电厂 电量 信息 综合 管理系统 设计 实现,实践证明 系统 实现 电厂 需 计量 点 电能量 数据 自动 准确 及时 采集 具备 强大 数据处理 能力 报表 功能 主要 用图表 展现 发电量 供电量 上网 电量 厂 用电量 平衡
0,东营市电力公司 工程 信息管理系统 设计 实现,信息技术 蓬勃发展 尤其 计算机技术 互联网 通讯 技术 多媒体技术 自动化 技术 数据库 技术 不断 取得 新进展 工程项目 快速 发展 提供 新 平台
1,大庆油田 热电厂 电量 信息 综合 管理系统 设计 实现,有效 指导 电厂 优化 运行 使 电量 信息管理系统 成为 宏伟 电厂 生产 运行 经营管理 好助手 真正 实现 节能 损耗 优化 运行 降低 生产成本 提高 企业效益 目的
0,东营市电力公司 工程 信息管理系统 设计 实现,传统 工程项目 管理模式 控制 协作 沟通 方面 存在 很 不足之处 信息 流转 速度 较慢 公文 信息 处理 统计分析 复杂 安全性 不够
1,大庆油田 第九 采油厂 生产 信息采集 管理系统 设计 实现,多方位 调研 论证 设计 开发 一套 通用 生产 信息采集 管理系统
0,东营市电力公司 工程 信息管理系统 设计 实现,东营市电力公司 管理 质量 效率 来说 正确 科学 引导 决策 力 把握 各个部门 信息化建设 历程 强化 决策者 领导 水平 方面 工程项目 管理系统 扮演着 非常重要 角色
1,大庆油田 采油厂 可视化 电力 运行系统 设计 实现,项目 第七 采油厂 厂区 建筑 分布 油田 生产区 开发 特点 为基础 电力 生产 指挥 应用 利用 三维 地图 相关 技术 建立 功能强大 电力 生产 指挥 三维 视图 系统
0,东营市电力公司 工程 信息管理系统 设计 实现,本文 主要 工作 建设 东营市电力公司 供电 工程项目 管理系统 设计 实现 一套 符合 东营市电力公司 办公 习惯 能够 提高效率 水平 目的 一个 综合 系统
1,大庆油田 钻井 公司 物资 管理系统 设计 实现,系统 架构设计 需求 建模 静态 建模 动态 建模 多次 迭代 反馈 之后 才 形成 每一 阶段 都 严格 审核 整个系统 开发过程 指导 实际开发 工作 约束 开发 规范 进行
0,东营市电力公司 工程 信息管理系统 设计 实现,东营市电力公司 实际 需求 引领 下 结合 目前 存在 问题 软件工程 思想 办公自动化系统 结构 开发 原理 设计 实现 东营市电力公司 供电 工程项目 管理系统
1,大庆油田 钻井 公司 物资 管理系统 设计 实现,最后 论文 阐述 系统 具体 实现 情况 系统 实施 情况 系统 上线 运行 钻井 公司 物资管理 起到 一定 积极作用 下 一步 继续 细化 物资管理 流程 细节 物资 管理系统 钻井 公司 物资管理 规范化 起到 应有 作用
0,东营市电力公司 工程 信息管理系统 设计 实现,系统 利用 C# 开发语言 ASP NET 主要 技术手段 进行 开发
1,大庆油田 钻井设备 管理系统 设计 开发,系统 采用 B S 架构模式 减小 客户 运行 程序 时 机器 负担 避免 一个 使用 系统 都 安装 客户端 一大 弊端 访问速度 快 操作 简单 大大的 提高 客户 工作效率
